dataset,model,regime,seq_len,stride,split_size,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id,diag_c5,diag_c6,diag_c7,diag_c8,diag_c9,final_c5,final_c6,final_c7,final_c8,final_c9
yahoo-a3,tcn,reservoir,12,12,336,B1,250.0,,,0.5,,,,0.0027846355886967,0.0045786465505092,-0.0027846355886967,0.918451208330381,0.923958317099134,0.9556339641006556,5,10,10,0.9548,0.9504,0.9252,0.9111,0.8507,0.9533,0.9537,0.9452,0.9168,0.8507,1.5877391922802989e-07,6.67897837733229e-05,3.035909884298841e-05,3.643068493033449e-05,21.9,45,5,21.9,r-reservoir_sl12_st12_sp336_bu250_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,12,12,336,B1,500.0,,,0.5,,,,-0.0011509502985336,0.0176409091390919,0.0011509502985336,0.9256055747468844,0.9245127074820184,0.957627179296327,5,10,10,0.9548,0.9576,0.9433,0.9195,0.8528,0.9535,0.9554,0.9461,0.9147,0.8528,4.4034198000223854e-05,6.652435166502578e-05,3.023852742949707e-05,3.628582423552871e-05,21.8,47,5,21.8,r-reservoir_sl12_st12_sp336_bu500_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,12,12,336,B1,1000.0,,,0.5,,,,-0.000223092639269,0.0137542847507285,0.000223092639269,0.9219852346542406,0.9222707953658156,0.9556339641006556,5,10,10,0.9548,0.9531,0.9396,0.9137,0.8488,0.9525,0.9544,0.9441,0.9116,0.8488,1.6356824930090713e-07,6.88065650587022e-05,3.127581985059402e-05,3.753074520810818e-05,22.5,48,5,22.5,r-reservoir_sl12_st12_sp336_bu1000_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,12,12,336,B1,50.0,,,,,,,0.0050120861975617,0.0116192678437109,-0.0050120861975617,0.922948518816688,0.9331715857656772,0.9645533337150382,5,10,10,0.9548,0.9505,0.9329,0.911,0.8655,0.9573,0.9646,0.9571,0.9214,0.8655,3.605001287510535e-05,5.4462300733171616e-05,2.475569531412071e-05,2.97066054190509e-05,17.8,45,5,17.8,r-reservoir_sl12_st12_sp336_bu50,,,,,,,,,,
yahoo-a3,tcn,reservoir,12,12,336,B1,50.0,,,0.3,,,,0.0015051476232538,0.0105319049616253,-0.0015051476232538,0.9215385908079966,0.9226065717561076,0.9567690875232774,5,10,10,0.9548,0.9487,0.9338,0.9206,0.8497,0.9556,0.9491,0.9402,0.9185,0.8497,4.0206337149554715e-05,6.0741438090594285e-05,2.7609857465399224e-05,3.313158062519506e-05,19.9,50,5,19.9,r-reservoir_sl12_st12_sp336_bu50_re0.3,,,,,,,,,,
yahoo-a3,tcn,ewc,12,12,336,B1,,,,,1000.0,,,0.0058200348327443,0.0071093953216256,-0.0058200348327443,0.9217485231772412,0.9308964557856556,0.9584854127870888,5,10,10,0.9548,0.9441,0.9378,0.9103,0.8617,0.9585,0.9568,0.951,0.9264,0.8617,1.3809863484035268e-07,5.809252555598505e-05,2.6405807986157018e-05,3.1686717569828035e-05,19.0,45,5,19.0,r-ewc_sl12_st12_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,ewc,12,12,336,B1,,,,,100.0,,,0.0005123005865361,0.0154338466833601,-0.0005123005865361,0.9235563609457628,0.9276186073455042,0.9581675302739688,5,10,10,0.9548,0.9582,0.9387,0.9106,0.8555,0.9564,0.9567,0.9515,0.918,0.8555,1.4193379719376385e-07,5.970582366921008e-05,2.7139125058117015e-05,3.256669861109307e-05,19.5,50,5,19.5,r-ewc_sl12_st12_sp336_la100,,,,,,,,,,
yahoo-a3,tcn,ewc,12,12,336,B1,,,,,500.0,,,-0.0004927696561683,0.0185679651475754,0.0004927696561683,0.9257305804023612,0.9275140838233968,0.9597957401734848,5,10,10,0.9548,0.9598,0.9428,0.9148,0.8564,0.9564,0.9572,0.9515,0.9161,0.8564,4.034686089995616e-05,6.095373334777024e-05,2.770636001239634e-05,3.32473733353739e-05,19.9,50,5,20.0,r-ewc_sl12_st12_sp336_la500,,,,,,,,,,
yahoo-a3,tcn,ewc,12,12,336,B1,,,,,5000.0,,,0.0042913352776796,0.0072266541976281,-0.0042913352776796,0.92122919053167,0.9257639914827492,0.9583804500300592,5,10,10,0.9548,0.9448,0.9448,0.9106,0.8511,0.9555,0.9584,0.9498,0.914,0.8511,3.877166814858957e-05,5.857402209399475e-05,2.662467112273185e-05,3.19493509712629e-05,19.2,46,5,19.2,r-ewc_sl12_st12_sp336_la5000,,,,,,,,,,
yahoo-a3,tcn,ewc,12,12,336,B1,,,,,10000.0,,,0.004369428474699,0.0065693910186558,-0.004369428474699,0.9208216050997582,0.9251024929192369,0.9588456528584924,5,10,10,0.9548,0.9449,0.9445,0.9109,0.8489,0.9558,0.9588,0.9488,0.9131,0.8489,1.420462512129154e-07,5.9753128539305185e-05,2.7160621872947866e-05,3.259250666635732e-05,19.6,46,5,19.6,r-ewc_sl12_st12_sp336_la10000,,,,,,,,,,
yahoo-a3,tcn,lwf,12,12,336,B1,,,,,,1.0,2.0,-0.0028164856207428,0.0162447240473338,0.0028164856207428,0.9222042398012428,0.9188839541821936,0.9593947858472998,5,10,10,0.9548,0.9568,0.9429,0.9134,0.843,0.9526,0.9499,0.9393,0.9097,0.843,3.7794396244324134e-05,5.709761551038052e-05,2.5953576620668172e-05,3.1144038889712345e-05,18.7,49,5,18.7,r-lwf_sl12_st12_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,lwf,12,12,336,B1,,,,,,0.1,2.0,-4.265610576792423e-06,0.0145003358052605,4.265610576792423e-06,0.9228140433530196,0.9262420011925652,0.9582462569064728,5,10,10,0.9548,0.9582,0.9389,0.9092,0.8529,0.9549,0.956,0.9512,0.9163,0.8529,3.820941446607671e-05,5.772460133923838e-05,2.6238565507810564e-05,3.148603583142782e-05,18.9,50,5,18.9,r-lwf_sl12_st12_sp336_al0.1_te2.0,,,,,,,,,,
yahoo-a3,tcn,lwf,12,12,336,B1,,,,,,0.5,2.0,-0.0013531522670388,0.0113325058705181,0.0013531522670388,0.9216937167077992,0.9198192203668036,0.9556339641006556,5,10,10,0.9548,0.9515,0.9443,0.9134,0.8444,0.9527,0.9506,0.9404,0.9109,0.8444,3.598604163855639e-05,5.436565664221739e-05,2.4711799768394686e-05,2.965385687382271e-05,17.8,42,5,17.8,r-lwf_sl12_st12_sp336_al0.5_te2.0,,,,,,,,,,
yahoo-a3,tcn,lwf,12,12,336,B1,,,,,,2.0,2.0,0.0002998318788985,0.0099871541127927,-0.0002998318788985,0.9213133291495674,0.9225772342375416,0.9569347427786208,5,10,10,0.9548,0.9527,0.9427,0.9128,0.8436,0.9534,0.9569,0.9509,0.9081,0.8436,3.7417290305957134e-05,5.652790539419382e-05,2.5694620602169177e-05,3.083328479202464e-05,18.5,46,5,18.5,r-lwf_sl12_st12_sp336_al2.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,lwf,12,12,336,B1,,,,,,1.0,1.0,0.001468666190639,0.0009186262456479,-0.001468666190639,0.9192696509640184,0.922532657356068,0.9559095073144198,5,10,10,0.9548,0.9518,0.9393,0.9062,0.8442,0.9538,0.9559,0.9493,0.9095,0.8442,3.532037591686925e-05,5.336000688425783e-05,2.425465931624381e-05,2.9105347568014015e-05,17.5,43,5,17.5,r-lwf_sl12_st12_sp336_al1.0_te1.0,,,,,,,,,,
yahoo-a3,tcn,lwf,12,12,336,B1,,,,,,1.0,5.0,-0.0013404788292871,0.0125429208967111,0.0013404788292871,0.920933423113625,0.91769786506799,0.956334574798262,5,10,10,0.9548,0.9532,0.9415,0.9135,0.8417,0.9522,0.9493,0.9381,0.9073,0.8417,3.576370179131176e-05,5.402975829822632e-05,2.4559096353671827e-05,2.9470661944554495e-05,17.7,43,5,17.7,r-lwf_sl12_st12_sp336_al1.0_te5.0,,,,,,,,,,
yahoo-a3,tcn,naive,6,6,336,B2,,,,,,,,0.0091272910714649,0.0799615034423028,-0.0091272910714649,0.9646337281389478,0.9723073673157612,0.9945697518491192,5,10,10,0.9681,0.9855,0.981,0.9565,0.9321,0.9853,0.9946,0.9887,0.9609,0.9321,1.8746192300677904e-07,7.885766985050092e-05,3.584450700242693e-05,4.301316284807399e-05,25.8,41,5,25.8,r-naive_sl6_st6_sp336,,,,,,,,,,
yahoo-a3,tcn,cumulative,6,6,336,B2,,,,,,,,-0.0008138625512833,0.0828937149541707,0.0008138625512833,0.9569160414722644,0.9511130916578504,0.9952211403722162,5,10,10,0.9681,0.9952,0.9791,0.9456,0.8965,0.9706,0.9851,0.9691,0.9343,0.8965,5.519353176358466e-07,0.0002321769261664,0.0001055352549178,0.0001266416712485,76.0,81,5,76.0,r-cumulative_sl6_st6_sp336,,,,,,,,,,
yahoo-a3,tcn,experts,6,6,336,B2,,,,,,,,-0.0043294458374996,0.0701726976706012,0.0043294458374996,0.9540056521992216,0.9466266804011112,0.992189369098048,5,10,10,0.9681,0.9922,0.9682,0.9362,0.9053,0.9667,0.9804,0.9602,0.9205,0.9053,1.9795346977483e-07,8.327104040589702e-05,3.7850588947508694e-05,4.542045145838832e-05,27.3,61,5,27.3,r-experts_sl6_st6_sp336,,,,,,,,,,
yahoo-a3,tcn,random-buffer,6,6,336,B2,50.0,,,0.5,,,,0.007420014696353,0.075445266313725,-0.007420014696353,0.9595986890865198,0.9658875749970406,0.9917530996242452,5,10,10,0.9681,0.9895,0.975,0.9496,0.9158,0.9824,0.9918,0.9824,0.9571,0.9158,6.224212313556596e-05,9.403184515424074e-05,4.274190237435202e-05,5.128994277988872e-05,30.8,43,5,30.8,r-random-buffer_sl6_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,6,6,336,B2,50.0,,,0.5,,,,0.0077474995155957,0.0739061961761796,-0.0077474995155957,0.9557667321611298,0.9578353265447608,0.992856841288382,5,10,10,0.9681,0.9822,0.9775,0.9434,0.9076,0.9755,0.992,0.9773,0.9368,0.9076,2.2349161595426997e-07,9.401390843856562e-05,4.273375121475612e-05,5.128015722380952e-05,30.8,41,5,30.8,r-reservoir_sl6_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,ewc,6,6,336,B2,,,,,1000.0,,,0.0143424546660567,0.0416133940345308,-0.0143424546660567,0.9446864709508292,0.9531420347732495,0.991214296771807,5,10,10,0.9681,0.9564,0.9582,0.9443,0.8964,0.9708,0.9912,0.9789,0.9285,0.8964,5.08015095721257e-05,7.674801952503105e-05,3.4885573205408745e-05,4.18624463196223e-05,25.1,38,5,25.1,r-ewc_sl6_st6_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,lwf,6,6,336,B2,,,,,,1.0,2.0,0.0134508011276796,0.0634858615514103,-0.0134508011276796,0.961608625727416,0.96959160038853,0.9946039296419976,5,10,10,0.9681,0.9723,0.9703,0.9682,0.929,0.9805,0.9936,0.9873,0.9576,0.929,5.049359899446826e-05,7.628284580824483e-05,3.467413310168518e-05,4.160871270655965e-05,25.0,43,5,25.0,r-lwf_sl6_st6_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,naive,8,8,336,B2,,,,,,,,-0.0036306921021799,-0.0006095531441738,0.0036306921021799,0.975966314594056,0.9731382129592208,0.9963207729468598,5,10,10,0.9901,0.994,0.994,0.9705,0.9314,0.9831,0.995,0.991,0.9652,0.9314,3.883077722971776e-05,5.866332071820378e-05,2.6665272801053817e-05,3.199804791714996e-05,19.2,38,5,19.2,r-naive_sl8_st8_sp336,,,,,,,,,,
yahoo-a3,tcn,cumulative,8,8,336,B2,,,,,,,,-0.002241632500995,-3.1953595989653304e-05,0.002241632500995,0.975588517474362,0.9730923293074314,0.9971130434782608,5,10,10,0.9901,0.9958,0.9922,0.9751,0.9248,0.9871,0.9958,0.9916,0.9663,0.9248,3.712234054760595e-07,0.0001561587136218,7.098142494085349e-05,8.517728868095826e-05,51.1,67,5,51.1,r-cumulative_sl8_st8_sp336,,,,,,,,,,
yahoo-a3,tcn,experts,8,8,336,B2,,,,,,,,-0.0021939319314305,-0.0172077101785241,0.0021939319314305,0.9646984997728416,0.965467315078801,0.9958763285024156,5,10,10,0.9901,0.994,0.9829,0.9527,0.9039,0.9845,0.9932,0.9867,0.9591,0.9039,1.611136483642039e-07,6.777401344941205e-05,3.0806487615660045e-05,3.696752583375201e-05,22.2,55,5,22.2,r-experts_sl8_st8_sp336,,,,,,,,,,
yahoo-a3,tcn,random-buffer,8,8,336,B2,50.0,,,0.5,,,,-0.0027529313336831,0.0015630925172993,0.0027529313336831,0.9794242871678556,0.978804768991688,0.9969661835748792,5,10,10,0.9901,0.9963,0.9926,0.9732,0.9449,0.9815,0.997,0.994,0.9767,0.9449,5.2243756176583055e-05,7.892688333225021e-05,3.587596840160485e-05,4.3050914930645375e-05,25.8,42,5,25.8,r-random-buffer_sl8_st8_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,8,8,336,B2,50.0,,,0.5,,,,-0.0029577622118316,-4.067466413993914e-05,0.0029577622118316,0.9786684719640222,0.9773478887601902,0.9967864734299516,5,10,10,0.9901,0.996,0.9935,0.975,0.9388,0.9827,0.9968,0.9936,0.9749,0.9388,1.8689165774787117e-07,7.861778225736797e-05,3.573546892407143e-05,4.288231333329653e-05,25.7,42,5,25.7,r-reservoir_sl8_st8_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,ewc,8,8,336,B2,,,,,1000.0,,,-0.006096794367189,-0.0080165758162845,0.006096794367189,0.966349682973284,0.9596524458094648,0.9958763285024156,5,10,10,0.9901,0.9939,0.9933,0.9653,0.8892,0.9844,0.9905,0.9824,0.9519,0.8892,4.397891917488323e-05,6.644083957252508e-05,3.020049554438123e-05,3.6240344028143835e-05,21.7,38,5,21.8,r-ewc_sl8_st8_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,lwf,8,8,336,B2,,,,,,1.0,2.0,-0.002800759146729,-0.0037245315525664,0.002800759146729,0.9762710258086322,0.9746289815024634,0.9958763285024156,5,10,10,0.9901,0.9954,0.9855,0.9724,0.938,0.9814,0.9955,0.9918,0.9665,0.938,1.48287451503928e-07,6.237854976685614e-05,2.835399837866943e-05,3.4024551388186715e-05,20.4,38,5,20.4,r-lwf_sl8_st8_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,naive,10,10,336,B2,,,,,,,,0.0016678652076671,0.0118350123779546,-0.0016678652076671,0.9737241446988012,0.97385549681966,0.996425643913836,5,10,10,0.9774,0.9946,0.9786,0.9827,0.9354,0.9802,0.9964,0.9765,0.9807,0.9354,3.5749505408520346e-05,5.4008311213822e-05,2.454934531253659e-05,2.945896590128541e-05,17.7,40,5,17.7,r-naive_sl10_st10_sp336,,,,,,,,,,
yahoo-a3,tcn,cumulative,10,10,336,B2,,,,,,,,0.0036045430168285,0.0116145973299215,-0.0036045430168285,0.9725293955738742,0.9717729049111794,0.9960260149182434,5,10,10,0.9774,0.994,0.9842,0.9724,0.9347,0.9752,0.9958,0.9902,0.963,0.9347,8.836100443450223e-05,0.0001334907594421,6.0677771178436365e-05,7.281298826371009e-05,43.7,65,5,43.7,r-cumulative_sl10_st10_sp336,,,,,,,,,,
yahoo-a3,tcn,experts,10,10,336,B2,,,,,,,,0.0031888845916857,-0.0008958216195592,-0.0031888845916857,0.9719969351948968,0.9759226177158647,0.995282519112489,5,10,10,0.9774,0.9917,0.9912,0.9622,0.9374,0.9885,0.9953,0.9888,0.9696,0.9374,4.6305275866634066e-05,6.995536641049613e-05,3.179800682765846e-05,3.8157359582837675e-05,22.9,71,5,22.9,r-experts_sl10_st10_sp336,,,,,,,,,,
yahoo-a3,tcn,random-buffer,10,10,336,B2,50.0,,,0.5,,,,0.0052336485680275,0.0112518356258428,-0.0052336485680275,0.9714675872303232,0.9721743048986962,0.9972118907284214,5,10,10,0.9774,0.9894,0.9856,0.9806,0.9244,0.9879,0.9952,0.9845,0.9689,0.9244,4.9108235620862425e-05,7.418991793774897e-05,3.372279814729053e-05,4.0467119790458434e-05,24.3,45,5,24.3,r-random-buffer_sl10_st10_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,10,10,336,B2,50.0,,,0.5,,,,0.0056588455725621,0.0144730572649106,-0.0056588455725621,0.9700844043997318,0.9733922194138754,0.9966784324877928,5,10,10,0.9774,0.9951,0.9768,0.9719,0.9292,0.9864,0.9965,0.9875,0.9674,0.9292,5.387690835378766e-05,8.139415637667603e-05,3.699745665459584e-05,4.4396699722080184e-05,26.6,52,5,26.6,r-reservoir_sl10_st10_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,ewc,10,10,336,B2,,,,,1000.0,,,0.002884998862255,0.0076359159180697,-0.002884998862255,0.9711262344668804,0.9719588813373324,0.9954200658365536,5,10,10,0.9774,0.9937,0.9921,0.9701,0.9224,0.9841,0.9946,0.9881,0.9706,0.9224,3.851230523998793e-05,5.818219142319221e-05,2.6446565451462648e-05,3.1735625971729556e-05,19.0,36,5,19.1,r-ewc_sl10_st10_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,lwf,10,10,336,B2,,,,,,1.0,2.0,0.0014585957636796,0.0055305658346555,-0.0014585957636796,0.9718008088873284,0.9722904934599812,0.996250922399484,5,10,10,0.9774,0.9945,0.9899,0.9665,0.9307,0.9797,0.9963,0.9753,0.9795,0.9307,3.774281025031827e-05,5.7019682336572766e-05,2.591815428200385e-05,3.1101528054568915e-05,18.7,38,5,18.7,r-lwf_sl10_st10_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,naive,16,16,336,B2,,,,,,,,0.0027877954602183,-0.0119430635939374,-0.0027877954602183,0.926035808702204,0.9342614431448638,0.9732085449985228,5,10,10,0.9732,0.9343,0.943,0.9109,0.8688,0.9573,0.9695,0.9578,0.9179,0.8688,3.469482288187259e-05,5.241495708262342e-05,2.382509722245029e-05,2.858985986017312e-05,17.2,54,5,17.2,r-naive_sl16_st16_sp336,,,,,,,,,,
yahoo-a3,tcn,cumulative,16,16,336,B2,,,,,,,,-0.0012593697242384,-0.0045371695604895,0.0012593697242384,0.9283003802485624,0.9310937978129228,0.9732085449985228,5,10,10,0.9732,0.9513,0.9457,0.9072,0.8641,0.9582,0.9703,0.9609,0.9019,0.8641,3.234620624996378e-07,0.0001360674430552,6.184898958373299e-05,7.421845347154886e-05,44.5,104,5,44.5,r-cumulative_sl16_st16_sp336,,,,,,,,,,
yahoo-a3,tcn,experts,16,16,336,B2,,,,,,,,-0.0024486555734716,-0.0065292599777656,0.0024486555734716,0.9255473471745488,0.9265501844436048,0.9732085449985228,5,10,10,0.9732,0.9531,0.9471,0.8939,0.8605,0.9567,0.9594,0.9499,0.9063,0.8605,4.6772906943866605e-05,7.066183673683555e-05,3.2119133680438e-05,3.8542703056397535e-05,23.1,118,5,23.1,r-experts_sl16_st16_sp336,,,,,,,,,,
yahoo-a3,tcn,random-buffer,16,16,336,B2,50.0,,,0.5,,,,0.0041185542801142,-0.0106918787488291,-0.0041185542801142,0.9257751758798346,0.9277441555014618,0.9732085449985228,5,10,10,0.9732,0.9321,0.9523,0.911,0.8603,0.962,0.9653,0.9531,0.8979,0.8603,4.688478374545338e-05,7.08308538196919e-05,3.219595000070209e-05,3.8634903818989794e-05,23.2,69,5,23.2,r-random-buffer_sl16_st16_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,16,16,336,B2,50.0,,,0.5,,,,3.877202760822484e-05,-0.0069109224175775,-3.877202760822484e-05,0.9281128296802288,0.9303385035734772,0.9732085449985228,5,10,10,0.9732,0.9436,0.9511,0.9172,0.8554,0.9598,0.9692,0.9547,0.9126,0.8554,4.727897193962199e-05,7.142637083242234e-05,3.24666465276904e-05,3.895972430473193e-05,23.4,70,5,23.4,r-reservoir_sl16_st16_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,ewc,16,16,336,B2,,,,,1000.0,,,-0.0086357867976949,-0.0081000813486544,0.0086357867976949,0.9248975904893832,0.9163842716915052,0.9732085449985228,5,10,10,0.9732,0.9357,0.9479,0.9159,0.8517,0.9499,0.9374,0.943,0.9,0.8517,3.6854975885898665e-05,5.5678392880622097e-05,2.530847760370105e-05,3.0369915276921047e-05,18.2,52,5,18.2,r-ewc_sl16_st16_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,lwf,16,16,336,B2,,,,,,1.0,2.0,-0.0010497070561813,-0.0055639220351434,0.0010497070561813,0.9311894545083922,0.9347699585919186,0.9732085449985228,5,10,10,0.9732,0.9519,0.9427,0.9196,0.8685,0.9563,0.9708,0.9578,0.9205,0.8685,3.791875792127646e-05,5.728549402996174e-05,2.6038971181777824e-05,3.124652284818391e-05,18.7,60,5,18.8,r-lwf_sl16_st16_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,naive,24,24,336,B2,,,,,,,,-0.0044231331438547,-0.0034548972080251,0.0044231331438547,0.8413789993080005,0.8366648764481102,0.9001935158608622,5,10,10,0.8966,0.8791,0.8625,0.8049,0.7639,0.8951,0.8604,0.858,0.8059,0.7639,3.2214719632055233e-05,4.866815872477472e-05,2.212200601805105e-05,2.6546152706723663e-05,15.9,51,5,15.9,r-naive_sl24_st24_sp336,,,,,,,,,,
yahoo-a3,tcn,cumulative,24,24,336,B2,,,,,,,,-0.0035134512276734,-0.0014099962184328,0.0035134512276734,0.8442272055930626,0.843437436979211,0.8993209824796714,5,10,10,0.8966,0.8802,0.8656,0.8079,0.7708,0.8967,0.873,0.8687,0.8079,0.7708,6.183718173679671e-05,9.342008281408604e-05,4.2463839062515434e-05,5.095624375157058e-05,30.6,94,5,30.6,r-cumulative_sl24_st24_sp336,,,,,,,,,,
yahoo-a3,tcn,experts,24,24,336,B2,,,,,,,,-0.0053228092292726,0.0021254037449351,0.0053228092292726,0.8439212112717968,0.8404113633010486,0.8989089200303676,5,10,10,0.8966,0.8863,0.861,0.8073,0.7684,0.8985,0.8691,0.8611,0.805,0.7684,3.7752537461720915e-05,5.70343776520652e-05,2.5924837096439052e-05,3.1109540555626156e-05,18.7,86,5,18.7,r-experts_sl24_st24_sp336,,,,,,,,,,
yahoo-a3,tcn,random-buffer,24,24,336,B2,50.0,,,0.5,,,,-0.0055253873672253,-0.0018996156765226,0.0055253873672253,0.8428428970558637,0.8383090805397494,0.8965782286982015,5,10,10,0.8966,0.8817,0.8649,0.8046,0.7665,0.8952,0.862,0.859,0.8089,0.7665,3.541863570829552e-05,5.350845216579424e-05,2.4322131192699698e-05,2.9186320973094554e-05,17.5,45,5,17.5,r-random-buffer_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,24,24,336,B2,50.0,,,0.5,,,,-0.0058940175411789,-0.0031326344927866,0.0058940175411789,0.840388901187119,0.8360305775120199,0.8965782286982015,5,10,10,0.8966,0.8773,0.8611,0.8062,0.7608,0.8866,0.8665,0.8639,0.8023,0.7608,3.665134304045412e-05,5.5370756006644426e-05,2.516863802059864e-05,3.020211798604578e-05,18.1,51,5,18.1,r-reservoir_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,ewc,24,24,336,B2,,,,,1000.0,,,-0.0032860252735563,-0.0037091239600918,0.0032860252735563,0.8391106447274016,0.8377604531016208,0.9005382787124288,5,10,10,0.8966,0.8792,0.8627,0.7957,0.7614,0.8978,0.8689,0.8575,0.8032,0.7614,3.525467386413223e-05,5.326074797504892e-05,2.420954554496954e-05,2.9051202430079383e-05,17.4,49,5,17.4,r-ewc_sl24_st24_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,lwf,24,24,336,B2,,,,,,1.0,2.0,-0.0023458881072995,-0.0045385847771549,0.0023458881072995,0.8395648069719129,0.840014234786487,0.900249008511628,5,10,10,0.8966,0.879,0.8619,0.7979,0.7625,0.8972,0.869,0.8628,0.8085,0.7625,3.3681294671874885e-05,5.088377654280824e-05,2.3129111402280008e-05,2.7754665140528236e-05,16.7,51,5,16.7,r-lwf_sl24_st24_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a3,tcn,naive,8,4,336,B3,,,,,,,,-0.0034986946082674,0.0009685580645657,0.0034986946082674,0.9831533201463716,0.9806302860560744,0.9976618357487922,5,10,10,0.9877,0.9977,0.9901,0.9812,0.9591,0.9834,0.9969,0.983,0.9808,0.9591,5.825195633208149e-05,8.800372901514897e-05,4.000181359846869e-05,4.8001915416680274e-05,28.8,40,5,28.8,r-naive_sl8_st4_sp336,,,,,,,,,,
yahoo-a3,tcn,cumulative,8,4,336,B3,,,,,,,,0.0029108567563742,-0.0070920676321077,-0.0029108567563742,0.9776945864917228,0.9831870294139804,0.997327536231884,5,10,10,0.9877,0.9964,0.9769,0.9646,0.9628,0.9847,0.9973,0.9889,0.9822,0.9628,0.0001640949508501,0.0002479052807265,0.0001126845043391,0.0001352207763873,81.1,58,5,81.1,r-cumulative_sl8_st4_sp336,,,,,,,,,,
yahoo-a3,tcn,experts,8,4,336,B3,,,,,,,,0.0008693817762513,-0.0073150922679634,-0.0008693817762513,0.981066055134573,0.9844032089100716,0.997607729468599,5,10,10,0.9877,0.9966,0.981,0.9759,0.9641,0.9819,0.9976,0.995,0.9833,0.9641,7.988689644386838e-05,0.0001206885610232,5.485859907607341e-05,6.582996194716542e-05,39.5,68,5,39.5,r-experts_sl8_st4_sp336,,,,,,,,,,
yahoo-a3,tcn,random-buffer,8,4,336,B3,50.0,,,0.5,,,,0.0005716451765925,-0.0022298644291404,-0.0005716451765925,0.977396403132746,0.977648794901332,0.9971768115942028,5,10,10,0.9877,0.9972,0.9788,0.9787,0.9445,0.9831,0.9961,0.9891,0.9754,0.9445,8.195487297919151e-05,0.0001238127418762,5.627867673756555e-05,6.753406513870383e-05,40.5,40,5,40.5,r-random-buffer_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,reservoir,8,4,336,B3,50.0,,,0.5,,,,0.0024035914391623,0.0002250841538131,-0.0024035914391623,0.9839454186850478,0.9867862758591108,0.998096618357488,5,10,10,0.9877,0.9968,0.9795,0.9852,0.9705,0.9888,0.9981,0.9915,0.9851,0.9705,8.786604897021898e-05,0.0001327430089922,6.033788454822369e-05,7.240512444404885e-05,43.4,44,5,43.5,r-reservoir_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a3,tcn,ewc,8,4,336,B3,,,,,1000.0,,,-0.0008640246280469,-0.0034496683896909,0.0008640246280469,0.97744299873954,0.9759886958654016,0.9978202898550724,5,10,10,0.9877,0.9975,0.9787,0.9813,0.942,0.9816,0.9958,0.9841,0.9765,0.942,6.516652667266181e-05,9.844986701332448e-05,4.4750091319696776e-05,5.369977569362769e-05,32.2,36,5,32.2,r-ewc_sl8_st4_sp336_la1000.0,,,,,,,,,,
yahoo-a3,tcn,lwf,8,4,336,B3,,,,,,1.0,2.0,-0.0017141035695674,0.0002540739030895,0.0017141035695674,0.9811980472673348,0.9808905463446684,0.996942995169082,5,10,10,0.9877,0.9968,0.9808,0.9811,0.9596,0.9832,0.9969,0.9836,0.9811,0.9596,6.299279610583219e-05,9.516591900882e-05,4.3257396644912664e-05,5.190852236390734e-05,31.1,40,5,31.2,r-lwf_sl8_st4_sp336_al1.0_te2.0,,,,,,,,,,
