dataset,model,regime,seq_len,stride,split_size,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,final_c0,final_c1,final_c2,final_c3,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id,diag_c4,diag_c5,diag_c6,diag_c7,final_c4,final_c5,final_c6,final_c7
yahoo-a1,vlstm-kl,ewc,10,10,336,B2,,,,,1000.0,,,-0.2180349446266012,-0.1045490830556064,0.2180349446266012,0.6940410044108394,0.5613561546679522,0.8717618411072883,4,6,6,0.8041,0.8337,0.5352,0.6031,0.2667,0.8453,0.5303,0.6031,0.0001117406537298,0.0001688113984491,7.673283622781228e-05,9.207856222133464e-05,55.2,43,4,55.3,r-ewc_sl10_st10_sp336_la1000,,,,,,,,
yahoo-a1,vlstm-kl,lwf,10,10,336,B2,,,,,,1.0,2.0,-0.2208010634443849,-0.0903804799532832,0.2208010634443849,0.7105543278012518,0.5576231130959342,0.8717618411072883,4,6,6,0.8041,0.8297,0.5914,0.617,0.2683,0.8178,0.5274,0.617,0.0001133270624933,0.0001712080542135,7.782223310140478e-05,9.338582111212116e-05,56.0,46,4,56.0,r-lwf_sl10_st10_sp336_al1.0_te2.0,,,,,,,,
yahoo-a1,vlstm-kl,naive,16,16,336,B2,,,,,,,,-0.1912487491977354,-0.0869517219830571,0.1912487491977354,0.8269587236143541,0.6487350661364717,0.9856394879483336,4,6,6,0.9856,0.9214,0.7002,0.7006,0.4445,0.8833,0.5665,0.7006,0.0001128148407973,0.0001704342189268,7.747052968867744e-05,9.296368923814348e-05,55.8,26,4,55.8,r-naive_sl16_st16_sp336,,,,,,,,
yahoo-a1,vlstm-kl,cumulative,16,16,336,B2,,,,,,,,-0.0637761896713161,-0.0203388085896706,0.0637761896713161,0.8966725279182278,0.8100978651145161,0.9856394879483336,4,6,6,0.9856,0.9228,0.9266,0.7517,0.7489,0.9342,0.8056,0.7517,0.0001470148344006,0.0002221016161936,0.0001009556513312,0.0001211459648624,72.7,28,4,72.7,r-cumulative_sl16_st16_sp336,,,,,,,,
yahoo-a1,vlstm-kl,experts,16,16,336,B2,,,,,,,,-0.0766020698633144,-0.0320322435674077,0.0766020698633144,0.8885972109099632,0.8000183011368011,0.9856394879483336,4,6,6,0.9856,0.9207,0.9089,0.7391,0.7124,0.9386,0.8099,0.7391,0.0001105427942561,0.0001670017407627,7.591012951322935e-05,9.10916112495276e-05,54.7,31,4,54.7,r-experts_sl16_st16_sp336,,,,,,,,
yahoo-a1,vlstm-kl,strb,16,16,336,B2,50.0,0.2,0.9,0.5,,,,-0.1061153241845806,-0.04129961391378,0.1061153241845806,0.86943846014508,0.7592914075751008,0.9856394879483336,4,6,6,0.9856,0.9239,0.8066,0.7617,0.6504,0.9289,0.6962,0.7617,0.0001335499462352,0.0002017596320967,9.17094412628406e-05,0.0001100501908338,66.0,28,4,66.0,r-strb_sl16_st16_sp336_bu50_no0.2_re0.9_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,random-buffer,16,16,336,B2,50.0,,,0.5,,,,-0.1294571777767625,-0.0483390068398371,0.1294571777767625,0.8665647759131793,0.7191071666975208,0.9856394879483336,4,6,6,0.9856,0.9207,0.8382,0.7217,0.6121,0.8962,0.6464,0.7217,0.0001170768969719,0.0001768730900008,8.039732187430166e-05,9.647576812654734e-05,57.9,27,4,57.9,r-random-buffer_sl16_st16_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,reservoir,16,16,336,B2,50.0,,,0.5,,,,-0.1177108691423411,-0.0513062372513133,0.1177108691423411,0.8600261747444704,0.7486285827612065,0.9856394879483336,4,6,6,0.9856,0.922,0.7956,0.7369,0.6654,0.8983,0.6939,0.7369,0.0001407787502068,0.0002126804963196,9.667335972189904e-05,0.0001160071365977,69.6,29,4,69.6,r-reservoir_sl16_st16_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,ewc,16,16,336,B2,,,,,1000.0,,,-0.2580583541279288,-0.133386642119824,0.2580583541279288,0.737169104202691,0.569026942342754,0.9125546480734358,4,6,6,0.8947,0.8745,0.5224,0.6571,0.2663,0.8393,0.5134,0.6571,0.0001576283619676,0.0002381359275321,0.0001082441418392,0.0001298917856928,77.9,89,4,77.9,r-ewc_sl16_st16_sp336_la1000,,,,,,,,
yahoo-a1,vlstm-kl,lwf,16,16,336,B2,,,,,,1.0,2.0,-0.2558720828151771,-0.135911850139783,0.255872082815177,0.7457925549473985,0.5728792183837086,0.9125546480734358,4,6,6,0.8947,0.8746,0.5407,0.6732,0.2807,0.8271,0.5105,0.6732,0.0001673070094667,0.0002527578754525,0.0001148904373267,0.0001378674381257,82.7,95,4,82.7,r-lwf_sl16_st16_sp336_al1.0_te2.0,,,,,,,,
yahoo-a1,vlstm-kl,naive,24,24,336,B2,,,,,,,,-0.121130304451764,-0.0484885332931872,0.121130304451764,0.8702978418014176,0.7530494733269499,0.9833624635871828,4,6,6,0.9834,0.9273,0.8201,0.7504,0.6538,0.9207,0.6872,0.7504,0.0001391985770358,0.0002102932609322,9.558831163061162e-05,0.0001147049493016,68.8,29,4,68.8,r-naive_sl24_st24_sp336,,,,,,,,
yahoo-a1,vlstm-kl,cumulative,24,24,336,B2,,,,,,,,-0.1284241807391136,-0.0475444285419376,0.1284241807391136,0.8624887035007011,0.7269641623905222,0.9833624635871828,4,6,6,0.9834,0.927,0.8052,0.7344,0.6091,0.9131,0.6514,0.7344,0.0001622888977437,0.0002451767988321,0.0001114445315415,0.0001337322672906,80.2,29,4,80.3,r-cumulative_sl24_st24_sp336,,,,,,,,
yahoo-a1,vlstm-kl,experts,24,24,336,B2,,,,,,,,-0.064648561943012,-0.0248492209264204,0.064648561943012,0.8979357325168259,0.8300116510237826,0.9833624635871828,4,6,6,0.9834,0.9262,0.9105,0.7717,0.7686,0.928,0.8518,0.7717,0.0001396364028609,0.0002109547031858,9.58890486696166e-05,0.0001150656545162,69.0,34,4,69.1,r-experts_sl24_st24_sp336,,,,,,,,
yahoo-a1,vlstm-kl,strb,24,24,336,B2,50.0,0.2,0.9,0.5,,,,-0.0943972307450485,-0.0252896285412621,0.0943972307450485,0.8906322565544571,0.7638069867989814,0.9846899708697462,4,6,6,0.9834,0.9326,0.8957,0.7509,0.6574,0.9334,0.7136,0.7509,0.0001464911619179,0.0002213104817123,0.0001005961188658,0.0001207143628465,72.4,29,4,72.4,r-strb_sl24_st24_sp336_bu50_no0.2_re0.9_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,random-buffer,24,24,336,B2,50.0,,,0.5,,,,-0.0964687099818076,-0.0189964595304136,0.0964687099818076,0.8992501696704105,0.7652689062795117,0.9833624635871828,4,6,6,0.9834,0.9304,0.9233,0.76,0.6748,0.9242,0.7021,0.76,0.0001456105041481,0.0002199800342457,9.999144334384862e-05,0.0001199885909018,72.0,29,4,72.0,r-random-buffer_sl24_st24_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,reservoir,24,24,336,B2,50.0,,,0.5,,,,-0.0774422702460101,-0.0207211715431021,0.0774422702460101,0.8944677894387679,0.7884878853182928,0.9860840615896797,4,6,6,0.9834,0.9295,0.9082,0.7568,0.7121,0.9308,0.7542,0.7568,0.0001507995556703,0.0002278193569527,0.0001035546718152,0.0001242646851375,74.6,29,4,74.6,r-reservoir_sl24_st24_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,ewc,24,24,336,B2,,,,,1000.0,,,-0.2057938764337933,-0.1237106428837471,0.2057938764337933,0.808864459125778,0.6618089633813987,0.9694590095713692,4,6,6,0.9695,0.8836,0.6549,0.7275,0.5048,0.8346,0.5803,0.7275,0.0001666206682241,0.0002517209902982,0.0001144192446747,0.0001373017456235,82.4,90,4,82.4,r-ewc_sl24_st24_sp336_la1000,,,,,,,,
yahoo-a1,vlstm-kl,lwf,24,24,336,B2,,,,,,1.0,2.0,-0.2226627805300072,-0.1235731498944273,0.2226627805300072,0.7965028803715598,0.6297561076772817,0.9694590095713692,4,6,6,0.9695,0.8925,0.5932,0.7308,0.4509,0.8213,0.516,0.7308,0.0001738996461135,0.0002627176544107,0.0001194177411464,0.0001432999132643,86.0,96,4,86.0,r-lwf_sl24_st24_sp336_al1.0_te2.0,,,,,,,,
yahoo-a1,vlstm-kl,naive,8,4,336,B3,,,,,,,,-0.2151200692039071,-0.106322858612418,0.2151200692039071,0.8172253891728252,0.6463164218363924,0.9659843662258796,4,6,6,0.966,0.9385,0.7066,0.6578,0.4543,0.8546,0.6185,0.6578,0.0001113810075402,0.0001682680655243,7.648591336910612e-05,9.1782152155259e-05,55.1,25,4,55.1,r-naive_sl8_st4_sp336,,,,,,,,
yahoo-a1,vlstm-kl,cumulative,8,4,336,B3,,,,,,,,-0.1332108228879653,-0.0524309497481345,0.1332108228879653,0.8538543861311363,0.7198055309224021,0.9659843662258796,4,6,6,0.966,0.944,0.8002,0.7052,0.5683,0.9143,0.6914,0.7052,0.0002028841764478,0.0003065058276119,0.0001393215820581,0.0001671842455537,100.3,25,4,100.3,r-cumulative_sl8_st4_sp336,,,,,,,,
yahoo-a1,vlstm-kl,experts,8,4,336,B3,,,,,,,,-0.1573164015232458,-0.0777507098577726,0.1573164015232458,0.8453611413527831,0.7164530073472422,0.9659843662258796,4,6,6,0.966,0.9381,0.8136,0.6638,0.601,0.8691,0.7319,0.6638,0.0001174435692838,0.00017742703759,8.064902904960844e-05,9.67780085404714e-05,58.1,27,4,58.1,r-experts_sl8_st4_sp336,,,,,,,,
yahoo-a1,vlstm-kl,strb,8,4,336,B3,50.0,0.2,0.9,0.5,,,,-0.1553792429886668,-0.0702096668750297,0.1553792429886668,0.8499960210538435,0.7209056156857798,0.9659843662258796,4,6,6,0.966,0.9509,0.7962,0.6869,0.6122,0.8839,0.7006,0.6869,0.0001592264257017,0.0002405501909605,0.0001093415122104,0.0001312086787501,78.7,25,4,78.7,r-strb_sl8_st4_sp336_bu50_no0.2_re0.9_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,random-buffer,8,4,336,B3,50.0,,,0.5,,,,-0.0909325933938967,-0.0468532599832189,0.0909325933938967,0.86470999714594,0.7827199962204262,0.9659843662258796,4,6,6,0.966,0.9447,0.8623,0.6859,0.7597,0.869,0.8163,0.6859,0.0001606769721162,0.0002427415936467,0.000110337729688,0.0001324038639587,79.4,25,4,79.5,r-random-buffer_sl8_st4_sp336_bu50_re0.5,,,,,,,,
yahoo-a1,vlstm-kl,reservoir,8,4,336,B3,50.0,,,0.5,,,,-0.1026325231261692,-0.0588098039030742,0.1026325231261692,0.8574006659025636,0.780986352789673,0.9659843662258796,4,6,6,0.966,0.9398,0.8233,0.7006,0.7235,0.9061,0.7939,0.7006,0.0001620926563655,0.0002448803285647,0.0001113096908556,0.0001335706377091,80.1,25,4,80.2,r-reservoir_sl8_st4_sp336_bu50_re0.5,,,,,,,,
