dataset,model,regime,seq_len,stride,split_size,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id,diag_c5,diag_c6,diag_c7,diag_c8,diag_c9,final_c5,final_c6,final_c7,final_c8,final_c9
yahoo-a4,gru,reservoir,24,24,336,B2,50.0,,,0.5,,,,-0.0031150591096002,0.0134115212555998,0.0031150591096002,0.8909080318534415,0.8914822186718689,0.9135495281177656,5,10,10,0.9135,0.884,0.8986,0.8548,0.9036,0.9107,0.8871,0.8977,0.8583,0.9036,0.0001899100018524,0.000286905185553,0.0001304117770826,0.0001564934084704,93.9,70,5,93.9,r-reservoir_sl24_st24_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,ewc,24,24,336,B2,,,,,1000.0,,,-0.0079959100261595,0.0138653689800143,0.0079959100261595,0.8913483942397346,0.8862366701410138,0.9135495281177656,5,10,10,0.9135,0.8891,0.8982,0.8522,0.9037,0.8963,0.8825,0.8961,0.8525,0.9037,0.0001657339048253,0.0002503813187959,0.0001138100053248,0.000136571313471,81.9,70,5,82.0,r-ewc_sl24_st24_sp336_la1000.0,,,,,,,,,,
yahoo-a4,gru,lwf,24,24,336,B2,,,,,,1.0,2.0,-0.0041879805026904,0.0135196374994017,0.0041879805026904,0.8922269130697398,0.8918234290518198,0.9135495281177656,5,10,10,0.9135,0.8935,0.8948,0.8523,0.907,0.9116,0.8845,0.8991,0.8569,0.907,0.0001575087751138,0.0002379552625427,0.0001081617778917,0.000129793484651,77.9,65,5,77.9,r-lwf_sl24_st24_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,gru,naive,8,4,336,B3,,,,,,,,0.0008469372812668,9.224218985310894e-05,-0.0008469372812668,0.982309587131349,0.9843881362212648,0.9933932367149758,5,10,10,0.9929,0.9845,0.9866,0.9578,0.9897,0.993,0.9851,0.9878,0.9664,0.9897,0.0002246454277611,0.00033938148337,0.0001542647078141,0.0001851167755558,111.1,61,5,111.1,r-naive_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,gru,cumulative,8,4,336,B3,,,,,,,,0.0005310805453874,0.0002794360109613,-0.0005310805453874,0.9836358096611888,0.984984114704648,0.9941951690821256,5,10,10,0.9929,0.986,0.9885,0.9593,0.9915,0.9942,0.9875,0.9894,0.9624,0.9915,0.0007384148886721,0.0011155550449327,0.0005070716663218,0.0006084833786108,365.1,96,5,365.1,r-cumulative_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,gru,experts,8,4,336,B3,,,,,,,,-0.0009245414352633,0.0012700873966928,0.0009245414352633,0.9844309494048786,0.9825243038187456,0.9935285024154588,5,10,10,0.9929,0.9858,0.9869,0.9671,0.9894,0.9932,0.9843,0.9853,0.9604,0.9894,0.0003310916758929,0.0005001943961907,0.0002273616054968,0.0002728327906938,163.7,100,5,163.7,r-experts_sl8_st4_sp336,,,,,,,,,,
yahoo-a4,gru,random-buffer,8,4,336,B3,50.0,,,0.5,,,,-0.00058390751296,-0.0007109621089117,0.00058390751296,0.981421018168982,0.9812073261458354,0.9934260869565216,5,10,10,0.9929,0.9848,0.9861,0.955,0.9883,0.9916,0.9819,0.9856,0.9586,0.9883,0.0003828126145421,0.0005783314366593,0.0002628785545737,0.0003154528820856,189.3,76,5,189.3,r-random-buffer_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,reservoir,8,4,336,B3,50.0,,,0.5,,,,0.0001057603990121,-0.0002262602378545,-0.0001057603990121,0.9826188726212643,0.9830964552841216,0.9928927536231884,5,10,10,0.9929,0.9839,0.9856,0.9627,0.988,0.9926,0.9844,0.9866,0.9639,0.988,0.0003505057779675,0.0005295241129182,0.0002406933489598,0.0002888307639583,173.3,70,5,173.2,r-reservoir_sl8_st4_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,ewc,8,4,336,B3,,,,,1000.0,,,0.0003300764401272,0.0011570425920349,-0.0003300764401272,0.983884538471706,0.9843963045913716,0.993696618357488,5,10,10,0.9929,0.9855,0.9864,0.9649,0.9897,0.9931,0.9851,0.9872,0.9669,0.9897,8.926064161091361e-07,0.0003754835165401,0.0001706747655672,0.0002048087509729,122.9,60,5,122.9,r-ewc_sl8_st4_sp336_la1000.0,,,,,,,,,,
yahoo-a4,gru,lwf,8,4,336,B3,,,,,,1.0,2.0,-0.0052844147638165,0.0001800473456254,0.0052844147638165,0.9829897155143468,0.9716122078862346,0.9932657004830916,5,10,10,0.9929,0.9833,0.9866,0.965,0.9872,0.9909,0.976,0.9689,0.9351,0.9872,0.0002329177575593,0.0003518788468187,0.0001599452982068,0.0001919335486118,115.2,59,5,115.2,r-lwf_sl8_st4_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,gru,naive,12,6,336,B3,,,,,,,,0.0024854286665054,0.017605626729893,-0.0024854286665054,0.9782339272130008,0.9808644032468812,0.9928053638487968,5,10,10,0.9887,0.9784,0.985,0.9482,0.9909,0.9928,0.9817,0.9863,0.9526,0.9909,0.0001939516237918,0.0002930110371731,0.0001331871977981,0.0001598238393749,95.9,54,5,95.9,r-naive_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,gru,cumulative,12,6,336,B3,,,,,,,,0.0024546925969816,0.0203789350598566,-0.0024546925969816,0.9785035554888292,0.9828978207527548,0.9924788137453014,5,10,10,0.9887,0.981,0.9842,0.947,0.9915,0.9921,0.9821,0.9873,0.9615,0.9915,0.0008240399488266,0.001244912495999,0.0005658705950236,0.0006790419009754,407.4,107,5,407.4,r-cumulative_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,gru,experts,12,6,336,B3,,,,,,,,-0.0011937615027264,0.0123688708416854,0.0011937615027264,0.9731176574927094,0.9724428670355568,0.9928036082030792,5,10,10,0.9887,0.9774,0.9773,0.9388,0.9834,0.9901,0.9739,0.9754,0.9395,0.9834,0.0003204572532925,0.0004841285178291,0.0002200589362292,0.0002640695815999,158.4,107,5,158.6,r-experts_sl12_st6_sp336,,,,,,,,,,
yahoo-a4,gru,random-buffer,12,6,336,B3,50.0,,,0.5,,,,0.00234045794895,0.0163386898214119,-0.00234045794895,0.9776737635918044,0.979531032665137,0.9929352816319078,5,10,10,0.9887,0.9788,0.9821,0.9492,0.9895,0.9929,0.9812,0.9849,0.9491,0.9895,1.150259195555623e-06,0.0004838676485909,0.0002199403615118,0.000263927287079,158.4,60,5,158.4,r-random-buffer_sl12_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,reservoir,12,6,336,B3,50.0,,,0.5,,,,0.0022666464232457,0.0164321393558922,-0.0022666464232457,0.9768872325681162,0.9791605440019454,0.9925543065111632,5,10,10,0.9887,0.9776,0.9814,0.948,0.9887,0.9926,0.9803,0.9846,0.9497,0.9887,0.0003157582981809,0.0004770296047911,0.0002168321315955,0.0002601974731955,156.1,59,5,156.1,r-reservoir_sl12_st6_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,ewc,12,6,336,B3,,,,,1000.0,,,0.0011889947146622,0.0093426051860149,-0.0011889947146622,0.9723222477256088,0.9723153926390928,0.9919275409899384,5,10,10,0.9887,0.9715,0.9787,0.9373,0.9854,0.9919,0.9753,0.9795,0.9295,0.9854,0.0001804247252352,0.0002725753713183,0.0001238982204845,0.0001486771508337,89.2,40,5,89.2,r-ewc_sl12_st6_sp336_la1000.0,,,,,,,,,,
yahoo-a4,gru,lwf,12,6,336,B3,,,,,,1.0,2.0,0.0021093512753508,0.0171459953814412,-0.0021093512753508,0.977637029730796,0.9795615662871014,0.9932548091525324,5,10,10,0.9887,0.9775,0.9845,0.9488,0.9887,0.9933,0.9815,0.9854,0.9489,0.9887,0.0002023827662933,0.0003057483257847,0.0001389768495353,0.0001667714762493,100.1,51,5,100.1,r-lwf_sl12_st6_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,gru,naive,24,12,336,B3,,,,,,,,0.0108846429717657,0.0174799625973102,-0.0108846429717657,0.884077111865469,0.8904162252165813,0.9138334097448046,5,10,10,0.8835,0.8787,0.902,0.8511,0.9051,0.9138,0.88,0.9009,0.8523,0.9051,0.0002343865685492,0.0003540978425825,0.0001609539645264,0.000193143878056,115.9,74,5,115.9,r-naive_sl24_st12_sp336,,,,,,,,,,
yahoo-a4,gru,cumulative,24,12,336,B3,,,,,,,,0.012518422701223,0.0183419490611453,-0.012518422701223,0.8862665740038036,0.8904224517086596,0.9185799105488994,5,10,10,0.8835,0.883,0.9067,0.8597,0.8985,0.9071,0.8873,0.9026,0.8566,0.8985,0.0008902827512944,0.0013449883390203,0.0006113598326369,0.0007336285063833,440.2,143,5,440.1,r-cumulative_sl24_st12_sp336,,,,,,,,,,
yahoo-a4,gru,experts,24,12,336,B3,,,,,,,,-0.0024511583879611,0.016856435134763,0.0024511583879611,0.881884722673119,0.8688835811259121,0.9141584542077644,5,10,10,0.8835,0.8893,0.8959,0.854,0.8868,0.8775,0.867,0.8814,0.8318,0.8868,0.0004583775713832,0.0006924906581448,0.0003147692801534,0.0003777213779914,226.6,188,5,226.6,r-experts_sl24_st12_sp336,,,,,,,,,,
yahoo-a4,gru,random-buffer,24,12,336,B3,50.0,,,0.5,,,,0.0161054242113483,0.0161690540091914,-0.0161054242113483,0.8846906684431575,0.8953521412209371,0.92224624176211,5,10,10,0.8835,0.8787,0.9031,0.8523,0.9058,0.9222,0.8851,0.9083,0.8552,0.9058,0.0003481269278064,0.0005259302819445,0.0002390598170135,0.0002868704649309,172.1,84,5,172.2,r-random-buffer_sl24_st12_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,reservoir,24,12,336,B3,50.0,,,0.5,,,,0.0164370950285352,0.0208134289925129,-0.0164370950285352,0.8869698566505247,0.89449701137461,0.9268451241201444,5,10,10,0.8835,0.8846,0.9068,0.8518,0.9082,0.9223,0.888,0.903,0.851,0.9082,0.0003516352521478,0.0005312304580086,0.0002414690030085,0.000289761455,173.9,85,5,173.9,r-reservoir_sl24_st12_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,gru,ewc,24,12,336,B3,,,,,1000.0,,,0.0118679198026545,0.0182055263310145,-0.0118679198026545,0.8855339097613699,0.8937139014599065,0.9125218766278838,5,10,10,0.8835,0.8782,0.9021,0.8523,0.9115,0.9115,0.8839,0.9066,0.855,0.9115,0.0002464339844496,0.0003722983905295,0.0001692270067119,0.0002030713838175,121.8,72,5,121.9,r-ewc_sl24_st12_sp336_la1000.0,,,,,,,,,,
yahoo-a4,gru,lwf,24,12,336,B3,,,,,,1.0,2.0,0.0052401782655456,0.0163992649360624,-0.0052401782655456,0.8824728514112014,0.8867435022846358,0.910240887754624,5,10,10,0.8835,0.8821,0.9005,0.8461,0.9001,0.9102,0.8768,0.896,0.8505,0.9001,0.0002524613678183,0.0003814042171154,0.0001733660223964,0.0002080381947189,124.8,76,5,124.8,r-lwf_sl24_st12_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,gru,naive,12,12,168,B5,,,,,,,,0.0324131185921514,0.0560398884377224,-0.0324131185921514,0.9151826061780358,0.9390251631010426,0.9933589958158996,10,45,45,0.9193,0.8611,0.9284,0.9548,0.8955,0.9914,0.9455,0.9534,0.9681,0.9262,0.0001648655130225,0.0002490694020517,0.000113213654689,0.0001358557473627,81.5,90,10,81.5,r-naive_sl12_st12_sp168,0.9322,0.8882,0.9438,0.8843,0.9444,0.9396,0.8851,0.943,0.8935,0.9444
yahoo-a4,gru,cumulative,12,12,168,B5,,,,,,,,0.0283005042167674,0.0856224142735998,-0.0283005042167674,0.9350768761235072,0.933413664269708,0.9989020920502092,10,45,45,0.9193,0.8588,0.9403,0.9726,0.9603,0.9535,0.9371,0.951,0.9452,0.9403,2.897567811187895e-06,0.0012188899065962,0.0005540421638883,0.0006648477427079,398.9,238,10,398.7,r-cumulative_sl12_st12_sp168,0.9594,0.9149,0.9486,0.9248,0.9517,0.9336,0.8869,0.9379,0.897,0.9517
yahoo-a4,gru,experts,12,12,168,B5,,,,,,,,0.0185387547099141,0.049240490633316,-0.0185387547099141,0.8979284953455288,0.9111537387366768,0.9935799163179916,10,45,45,0.9193,0.8529,0.9411,0.9404,0.8742,0.9712,0.9017,0.934,0.9487,0.894,0.0002666406488473,0.0004028254651536,0.0001831029079298,0.0002197225572238,131.8,266,10,131.8,r-experts_sl12_st12_sp168,0.9061,0.8902,0.9102,0.8237,0.9212,0.9194,0.87,0.9126,0.8388,0.9212
yahoo-a4,gru,random-buffer,12,12,168,B5,50.0,,,0.5,,,,0.0222315181712784,0.048534600278891,-0.0222315181712784,0.904881466272719,0.9246131736287708,0.9802376569037656,10,45,45,0.9193,0.8853,0.9237,0.9409,0.8785,0.9789,0.9242,0.9434,0.9572,0.9035,0.0002063937203855,0.0003118078461724,0.0001417311886015,0.0001700766575708,102.0,95,10,102.1,r-random-buffer_sl12_st12_sp168_bu50_re0.5,0.9117,0.8721,0.9274,0.8595,0.9303,0.9295,0.8787,0.9297,0.8706,0.9303
yahoo-a4,gru,reservoir,12,12,168,B5,50.0,,,0.5,,,,0.0195070080696719,0.0400935207479218,-0.0195070080696719,0.8982746171355084,0.9121270390577472,0.9707179916317992,10,45,45,0.9193,0.8785,0.9238,0.9432,0.8687,0.9707,0.9145,0.9361,0.9472,0.895,7.293525601416982e-07,0.000306809204076,0.0001394590643525,0.0001673501397234,100.4,93,10,100.4,r-reservoir_sl12_st12_sp168_bu50_re0.5,0.9108,0.8707,0.921,0.8426,0.9042,0.9143,0.8718,0.9224,0.845,0.9042
yahoo-a4,gru,ewc,12,12,168,B5,,,,,1000.0,,,0.0298531424268106,0.0434582190808407,-0.0298531424268106,0.9006237586050705,0.9209295825943816,0.98215230125523,10,45,45,0.9193,0.8449,0.9083,0.9464,0.8819,0.9809,0.9236,0.9443,0.9558,0.8999,0.0001759055208428,0.0002657480154018,0.000120794857001,0.0001449531584007,87.0,93,10,87.0,r-ewc_sl12_st12_sp168_la1000.0,0.9192,0.8777,0.9316,0.8589,0.9181,0.9243,0.8706,0.9283,0.8636,0.9181
yahoo-a4,gru,lwf,12,12,168,B5,,,,,,1.0,2.0,0.0355662670930555,0.0531329407394272,-0.0355662670930555,0.9113791912362272,0.9402863711309728,0.992073640167364,10,45,45,0.9193,0.8467,0.9244,0.9475,0.8873,0.9909,0.9466,0.9542,0.9659,0.9253,0.0001676242971992,0.0002532372156393,0.0001151081364006,0.0001381290792386,82.9,86,10,82.9,r-lwf_sl12_st12_sp168_al1.0_te2.0,0.9269,0.8895,0.9447,0.8819,0.9456,0.9435,0.8924,0.9453,0.8932,0.9456
yahoo-a4,lstm,naive,12,12,336,B1,,,,,,,,0.008969694876069,0.033468748213506,-0.008969694876069,0.9425806452820223,0.9481111292092635,0.9650341021907788,5,10,10,0.9488,0.9316,0.9517,0.9168,0.964,0.9637,0.9422,0.9533,0.9173,0.964,0.0001039464358691,0.0001570363392118,7.138038206030616e-05,8.565595715151478e-05,51.4,39,5,51.4,r-naive_sl12_st12_sp336,,,,,,,,,,
yahoo-a4,lstm,cumulative,12,12,336,B1,,,,,,,,0.0141942291246996,0.0374062008210398,-0.0141942291246996,0.9467494715261968,0.9616404271952932,0.9780877857971771,5,10,10,0.9488,0.9434,0.9475,0.9195,0.9745,0.9781,0.9579,0.966,0.9318,0.9745,0.0004317090935304,0.0006522014447693,0.0002964559511572,0.000355745493612,213.4,102,5,213.5,r-cumulative_sl12_st12_sp336,,,,,,,,,,
yahoo-a4,lstm,experts,12,12,336,B1,,,,,,,,-0.0047097311449481,0.0235567793727886,0.0047097311449481,0.9324594999295024,0.929293838937524,0.981318173917776,5,10,10,0.9488,0.9303,0.9667,0.87,0.9464,0.9445,0.9234,0.9367,0.8954,0.9464,0.000159832969695,0.0002414665229874,0.0001097578100704,0.0001317087129169,79.0,87,5,79.0,r-experts_sl12_st12_sp336,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,50.0,,,0.5,,,,0.0061700332429211,0.0302042928597579,-0.0061700332429211,0.9392940647971711,0.9449900984338252,0.9604014108368988,5,10,10,0.9488,0.9268,0.9502,0.9117,0.959,0.9604,0.9392,0.9492,0.9172,0.959,5.274925662700233e-07,0.0002218948465497,0.0001008615432863,0.0001210333032634,72.6,45,5,72.6,r-random-buffer_sl12_st12_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,100.0,,,0.5,,,,0.0093572195635569,0.0280607133965563,-0.0093572195635569,0.9388234535558844,0.948726187968538,0.9649845239829984,5,10,10,0.9488,0.9262,0.9421,0.9135,0.9635,0.965,0.9445,0.9521,0.9186,0.9635,0.000146710756354,0.0002216422324459,0.0001007467336241,0.0001208954988218,72.5,45,5,72.5,r-random-buffer_sl12_st12_sp336_bu100_re0.5,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,250.0,,,0.5,,,,0.0094025585238726,0.0374109218689561,-0.0094025585238726,0.9460559538901154,0.9544444576753356,0.9693622265801252,5,10,10,0.9488,0.9402,0.952,0.9206,0.9687,0.9694,0.9497,0.9589,0.9256,0.9687,0.0001708498039493,0.0002581101270373,0.0001173230856482,0.000140787041389,84.5,54,5,84.5,r-random-buffer_sl12_st12_sp336_bu250_re0.5,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,500.0,,,0.5,,,,0.0116405155869989,0.0380452141407019,-0.0116405155869989,0.9462603227658604,0.9561319404923146,0.973198312473336,5,10,10,0.9488,0.9405,0.9531,0.92,0.9689,0.9732,0.9514,0.9597,0.9275,0.9689,0.0001710152904158,0.0002583601345405,0.0001174366991908,0.0001409234353496,84.6,54,5,84.6,r-random-buffer_sl12_st12_sp336_bu500_re0.5,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,1000.0,,,0.5,,,,0.0115191324449368,0.0389747950762556,-0.0115191324449368,0.9473472463356132,0.9559983807061154,0.9732211358676665,5,10,10,0.9488,0.9425,0.9551,0.9219,0.9685,0.9732,0.9515,0.9615,0.9253,0.9685,0.0001757073929622,0.0002654486951143,0.0001206587893513,0.000144789905763,86.9,56,5,87.1,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,50.0,,,,,,,0.0078700497633759,0.0323291512486378,-0.0078700497633759,0.9419441832441274,0.9488248680126512,0.9649695614456368,5,10,10,0.9488,0.9326,0.9502,0.9135,0.9646,0.9626,0.9431,0.9541,0.9196,0.9646,0.000110726870485,0.0001672798326173,7.603648379639103e-05,9.124334882091111e-05,54.7,44,5,54.8,r-random-buffer_sl12_st12_sp336_bu50,,,,,,,,,,
yahoo-a4,lstm,random-buffer,12,12,336,B1,50.0,,,0.3,,,,0.0057423930534308,0.0306280688829005,-0.0057423930534308,0.9404242068898002,0.9447618698498974,0.9625701643321268,5,10,10,0.9488,0.9306,0.947,0.9131,0.9626,0.9578,0.939,0.9507,0.9137,0.9626,0.0001190697618052,0.0001798837963839,8.176556110912417e-05,9.81182352748389e-05,58.9,41,5,58.9,r-random-buffer_sl12_st12_sp336_bu50_re0.3,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,50.0,,,0.5,,,,0.0079191981734575,0.0357254062804116,-0.0079191981734575,0.9429429025456976,0.9466282429889402,0.9655120955211722,5,10,10,0.9488,0.934,0.9501,0.9169,0.9649,0.9628,0.9399,0.9509,0.9147,0.9649,0.0001402928087414,0.0002119463637044,9.633952141351377e-05,0.0001156068422909,69.4,42,5,69.4,r-reservoir_sl12_st12_sp336_bu50_re0.5,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,100.0,,,0.5,,,,0.0133001936922555,0.0352829185244493,-0.0133001936922555,0.9450659930020552,0.9552417339367524,0.9732018237647716,5,10,10,0.9488,0.9324,0.9529,0.9205,0.9707,0.9732,0.9514,0.9592,0.9217,0.9707,0.0001607271114705,0.00024281734132,0.0001103718090285,0.0001324455322915,79.5,51,5,79.5,r-reservoir_sl12_st12_sp336_bu100_re0.5,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,250.0,,,0.5,,,,0.0105484172771638,0.0353240786506103,-0.0105484172771638,0.9442175691754228,0.953318680099622,0.9697800702609416,5,10,10,0.9488,0.9364,0.9504,0.9187,0.9668,0.9698,0.9486,0.9578,0.9236,0.9668,0.0001710089162929,0.0002583505048795,0.0001174323460636,0.0001409181588158,84.6,54,5,84.6,r-reservoir_sl12_st12_sp336_bu250_re0.5,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,500.0,,,0.5,,,,0.0086652675268575,0.0301676969506081,-0.0086652675268575,0.9394737598727314,0.948649279798189,0.967747032519826,5,10,10,0.9488,0.9309,0.9452,0.9099,0.9626,0.9677,0.9453,0.9534,0.9141,0.9626,0.0001415955814072,0.0002139145182501,9.723411811218184e-05,0.0001166804001379,70.0,42,5,70.0,r-reservoir_sl12_st12_sp336_bu500_re0.5,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,1000.0,,,0.5,,,,0.0104505403370942,0.0316360843402582,-0.0104505403370942,0.9414821773203867,0.9512074664887396,0.9683948657896632,5,10,10,0.9488,0.9316,0.9486,0.9132,0.9652,0.9684,0.9467,0.957,0.9188,0.9652,5.880522425695606e-07,0.0002473698597326,0.0001124411492479,0.0001349287104847,81.0,51,5,81.0,r-reservoir_sl12_st12_sp336_bu1000_re0.5,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,50.0,,,,,,,0.0102136496900618,0.0298330552384686,-0.0102136496900618,0.93995540992881,0.9500930602980088,0.9651574550861935,5,10,10,0.9488,0.9263,0.9479,0.912,0.9647,0.9652,0.944,0.955,0.9217,0.9647,0.0001060934876189,0.0001602799823831,7.285475405062445e-05,8.74252283324798e-05,52.5,41,5,52.5,r-reservoir_sl12_st12_sp336_bu50,,,,,,,,,,
yahoo-a4,lstm,reservoir,12,12,336,B1,50.0,,,0.3,,,,0.0115803939279485,0.0337424736858477,-0.0115803939279485,0.9425379807244568,0.9517020894597948,0.9673590348162102,5,10,10,0.9488,0.9323,0.9496,0.9163,0.9657,0.9674,0.9472,0.9562,0.922,0.9657,0.000115776573153,0.0001749086350333,7.950412517400563e-05,9.54045098593148e-05,57.2,39,5,57.3,r-reservoir_sl12_st12_sp336_bu50_re0.3,,,,,,,,,,
yahoo-a4,lstm,ewc,12,12,336,B1,,,,,1000.0,,,0.0102798863787017,0.0330185154738657,-0.0102798863787017,0.9422604211661596,0.9501872064141882,0.9664460990429976,5,10,10,0.9488,0.931,0.9497,0.9162,0.9656,0.9664,0.9445,0.9551,0.9193,0.9656,4.0563971614922915e-07,0.0001706362673618,7.756214201540894e-05,9.307412534641722e-05,55.8,39,5,55.9,r-ewc_sl12_st12_sp336_la1000.0,,,,,,,,,,
yahoo-a4,lstm,ewc,12,12,336,B1,,,,,100.0,,,0.0092395702376128,0.0334751596216741,-0.0092395702376128,0.9426058481256748,0.9484961817760738,0.9650758638494,5,10,10,0.9488,0.9316,0.9514,0.9169,0.9643,0.9643,0.9426,0.9536,0.9176,0.9643,4.056483174431757e-07,0.0001706398855792,7.756379328655182e-05,9.307609229270992e-05,55.8,39,5,55.9,r-ewc_sl12_st12_sp336_la100,,,,,,,,,,
yahoo-a4,lstm,ewc,12,12,336,B1,,,,,500.0,,,0.0099576654321057,0.0332839564416269,-0.0099576654321057,0.9424714697548816,0.9495165816345162,0.965663081052896,5,10,10,0.9488,0.9312,0.9507,0.9167,0.965,0.9657,0.9438,0.9545,0.9187,0.965,0.0001134892896511,0.0001714531377391,7.79334515611279e-05,9.351968617799382e-05,56.1,39,5,56.1,r-ewc_sl12_st12_sp336_la500,,,,,,,,,,
yahoo-a4,lstm,ewc,12,12,336,B1,,,,,5000.0,,,0.0105514799364351,0.0313866821308493,-0.0105514799364351,0.9412345950003792,0.9508414183832636,0.9687916417218672,5,10,10,0.9488,0.9303,0.9467,0.9143,0.9661,0.9688,0.9443,0.9552,0.9198,0.9661,0.0001132947096838,0.0001711591774364,7.77998364608114e-05,9.335934097568192e-05,56.0,39,5,56.0,r-ewc_sl12_st12_sp336_la5000,,,,,,,,,,
yahoo-a4,lstm,ewc,12,12,336,B1,,,,,10000.0,,,0.0102417651825639,0.0301468203462113,-0.0102417651825639,0.9402112438920855,0.9496371402176662,0.9692603991284976,5,10,10,0.9488,0.93,0.946,0.911,0.9653,0.9693,0.9432,0.9528,0.9176,0.9653,0.0001131872391132,0.0001709968170358,7.77260582169725e-05,9.327075881883504e-05,56.0,39,5,56.0,r-ewc_sl12_st12_sp336_la10000,,,,,,,,,,
yahoo-a4,lstm,lwf,12,12,336,B1,,,,,,1.0,2.0,0.0087280586115102,0.0313264870244267,-0.0087280586115102,0.9433882767933348,0.9488401911582972,0.9654517187769908,5,10,10,0.9488,0.9335,0.9506,0.9186,0.9655,0.9623,0.9426,0.9546,0.9192,0.9655,0.0001120101091105,0.0001692184762504,7.691771076319532e-05,9.23007654872102e-05,55.4,41,5,55.4,r-lwf_sl12_st12_sp336_al1.0_te2.0,,,,,,,,,,
yahoo-a4,lstm,lwf,12,12,336,B1,,,,,,0.1,2.0,0.0089550067044457,0.0335001605843158,-0.0089550067044457,0.9425631043071104,0.948092947477171,0.9649296980442256,5,10,10,0.9488,0.9319,0.9514,0.9167,0.964,0.9637,0.9423,0.9532,0.9173,0.964,0.000108977397768,0.0001646368291441,7.483513275575307e-05,8.980169638836137e-05,53.9,39,5,53.9,r-lwf_sl12_st12_sp336_al0.1_te2.0,,,,,,,,,,
yahoo-a4,lstm,lwf,12,12,336,B1,,,,,,0.5,2.0,0.008730214650699,0.0333127203227505,-0.008730214650699,0.943524274577654,0.9483943700281128,0.9658066928752712,5,10,10,0.9488,0.9326,0.9516,0.9188,0.9658,0.9614,0.9424,0.9548,0.9175,0.9658,4.075554534513575e-07,0.0001714421407747,7.792846174690768e-05,9.351367902786784e-05,56.1,42,5,56.1,r-lwf_sl12_st12_sp336_al0.5_te2.0,,,,,,,,,,
yahoo-a4,lstm,lwf,12,12,336,B1,,,,,,2.0,2.0,0.0087232940067303,0.0290927910345465,-0.0087232940067303,0.9420693586609502,0.948126246976402,0.9644361511696112,5,10,10,0.9488,0.9327,0.9474,0.917,0.9644,0.9623,0.9416,0.954,0.9183,0.9644,0.0001119363019606,0.0001691069726233,7.686702054213837e-05,9.223995208119354e-05,55.3,41,5,55.4,r-lwf_sl12_st12_sp336_al2.0_te2.0,,,,,,,,,,
yahoo-a4,lstm,lwf,12,12,336,B1,,,,,,1.0,1.0,0.0082619038057578,0.0265140608603788,-0.0082619038057578,0.9397358826784098,0.9464797891547642,0.9630138116648612,5,10,10,0.9488,0.9309,0.9421,0.9139,0.9629,0.9624,0.9402,0.9516,0.9153,0.9629,0.0001089116046125,0.0001645374326021,7.47899425325967e-05,8.974749006951849e-05,53.8,39,5,53.9,r-lwf_sl12_st12_sp336_al1.0_te1.0,,,,,,,,,,
