model,regime,run_id,n_concepts,fwt_lopez_paz
vtcn,lwf,r-lwf_sl12_st12_sp336_al2.0_te2.0,5,0.18617975670540857
vtcn,lwf,r-lwf_sl12_st6_sp336_al1.0_te2.0,5,0.1798451509540908
vtcn,lwf,r-lwf_sl16_st16_sp336_al1.0_te2.0,5,0.18259452370555962
vtcn,lwf,r-lwf_sl24_st12_sp336_al1.0_te2.0,5,0.18139470017868686
vtcn,lwf,r-lwf_sl24_st24_sp336_al1.0_te2.0,5,0.18508728025489957
vtcn,lwf,r-lwf_sl6_st6_sp336_al1.0_te2.0,5,0.17969051621926513
vtcn,lwf,r-lwf_sl8_st4_sp336_al1.0_te2.0,5,0.17995609050226907
vtcn,lwf,r-lwf_sl8_st8_sp336_al1.0_te2.0,5,0.17618911318889413
vtcn-kl,lwf,r-lwf_sl12_st12_sp336_al1.0_te2.0,5,0.3684048772074848
gru,naive,r-naive_sl10_st10_sp336,5,0.4786014969123481
gru,naive,r-naive_sl12_st12_sp168,10,0.4029058361291662
gru,naive,r-naive_sl12_st12_sp336,5,0.4356892621777779
gru,naive,r-naive_sl12_st6_sp336,5,0.471437715951349
gru,naive,r-naive_sl16_st16_sp336,5,0.4429287543399376
gru,naive,r-naive_sl24_st12_sp336,5,0.3860885936339403
gru,naive,r-naive_sl24_st24_sp336,5,0.3862077481226152
gru,naive,r-naive_sl6_st6_sp336,5,0.4723643378241942
gru,naive,r-naive_sl8_st4_sp336,5,0.4808752585477757
gru,naive,r-naive_sl8_st8_sp336,5,0.47560111386650505
lstm,naive,r-naive_sl10_st10_sp336,5,0.4821669402721558
lstm,naive,r-naive_sl12_st12_sp168,10,0.4233293009156132
lstm,naive,r-naive_sl12_st12_sp336,5,0.4355240856503312
lstm,naive,r-naive_sl12_st6_sp336,5,0.4726247120000614
lstm,naive,r-naive_sl16_st16_sp336,5,0.45736596829156984
lstm,naive,r-naive_sl24_st12_sp336,5,0.3994034906055282
lstm,naive,r-naive_sl24_st24_sp336,5,0.36393409069018756
lstm,naive,r-naive_sl6_st6_sp336,5,0.4691482278054416
lstm,naive,r-naive_sl8_st4_sp336,5,0.4796830261907994
lstm,naive,r-naive_sl8_st8_sp336,5,0.47474849463548374
tcn,naive,r-naive_sl10_st10_sp336,5,0.47467352507413
tcn,naive,r-naive_sl12_st12_sp168,10,0.4089864367022671
tcn,naive,r-naive_sl12_st12_sp336,5,0.42175871228297757
tcn,naive,r-naive_sl12_st6_sp336,5,0.4639624396406652
tcn,naive,r-naive_sl16_st16_sp336,5,0.437051638957896
tcn,naive,r-naive_sl24_st12_sp336,5,0.34461155825708434
tcn,naive,r-naive_sl24_st24_sp336,5,0.3292211621416712
tcn,naive,r-naive_sl6_st6_sp336,5,0.4577133185083143
tcn,naive,r-naive_sl8_st4_sp336,5,0.48197537616645486
tcn,naive,r-naive_sl8_st8_sp336,5,0.47415294012705195
vgru,naive,r-naive_sl10_st10_sp336,5,0.1809634689321445
vgru,naive,r-naive_sl12_st12_sp168,10,0.21290880587282343
vgru,naive,r-naive_sl12_st12_sp336,5,0.1870621488794989
vgru,naive,r-naive_sl12_st6_sp336,5,0.1821550480972389
vgru,naive,r-naive_sl16_st16_sp336,5,0.182542242891914
vgru,naive,r-naive_sl24_st12_sp336,5,0.1798128636763951
vgru,naive,r-naive_sl24_st24_sp336,5,0.18892221988765268
vgru,naive,r-naive_sl6_st6_sp336,5,0.18134714383173883
vgru,naive,r-naive_sl8_st4_sp336,5,0.18099627058422202
vgru,naive,r-naive_sl8_st8_sp336,5,0.18177529776543916
vgru-kl,naive,r-naive_sl12_st12_sp336,5,0.2919992491916263
vlstm,naive,r-naive_sl10_st10_sp336,5,0.18156627633408062
vlstm,naive,r-naive_sl12_st12_sp168,10,0.21368951658244606
vlstm,naive,r-naive_sl12_st12_sp336,5,0.1876824253308435
vlstm,naive,r-naive_sl12_st6_sp336,5,0.1827946223565474
vlstm,naive,r-naive_sl16_st16_sp336,5,0.18281093605759086
vlstm,naive,r-naive_sl24_st12_sp336,5,0.1817657012878162
vlstm,naive,r-naive_sl24_st24_sp336,5,0.18613779691887825
vlstm,naive,r-naive_sl6_st6_sp336,5,0.1819222022228485
vlstm,naive,r-naive_sl8_st4_sp336,5,0.18015312804704753
vlstm,naive,r-naive_sl8_st8_sp336,5,0.18086426007050288
vlstm-kl,naive,r-naive_sl12_st12_sp336,5,0.2850457098688248
vtcn,naive,r-naive_sl10_st10_sp336,5,0.18140981834967065
vtcn,naive,r-naive_sl12_st12_sp168,10,0.20572561674425316
vtcn,naive,r-naive_sl12_st12_sp336,5,0.1860794264844307
vtcn,naive,r-naive_sl12_st6_sp336,5,0.18242684031669623
vtcn,naive,r-naive_sl16_st16_sp336,5,0.18329983441635328
vtcn,naive,r-naive_sl24_st12_sp336,5,0.18061305250922902
vtcn,naive,r-naive_sl24_st24_sp336,5,0.18662196979160506
vtcn,naive,r-naive_sl6_st6_sp336,5,0.1796341047122569
vtcn,naive,r-naive_sl8_st4_sp336,5,0.18031504990554026
vtcn,naive,r-naive_sl8_st8_sp336,5,0.1785589622720979
vtcn-kl,naive,r-naive_sl12_st12_sp336,5,0.2820954953421412
gru,random-buffer,r-random-buffer_sl10_st10_sp336_bu50_re0.5,5,0.47890651617989227
gru,random-buffer,r-random-buffer_sl12_st12_sp168_bu50_re0.5,10,0.3934066215667154
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,5,0.4367280309452395
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.43701671416503973
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu250_re0.5,5,0.43959079111121546
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu50,5,0.43487406764245384
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.4413858848784624
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.3,5,0.4319121061803508
gru,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.5,5,0.4296588635468087
gru,random-buffer,r-random-buffer_sl12_st6_sp336_bu50_re0.5,5,0.47111116874376047
gru,random-buffer,r-random-buffer_sl16_st16_sp336_bu50_re0.5,5,0.44262487454599064
gru,random-buffer,r-random-buffer_sl24_st12_sp336_bu50_re0.5,5,0.38548400945095235
gru,random-buffer,r-random-buffer_sl24_st24_sp336_bu50_re0.5,5,0.3892441089680737
gru,random-buffer,r-random-buffer_sl6_st6_sp336_bu50_re0.5,5,0.47085225253021723
gru,random-buffer,r-random-buffer_sl8_st4_sp336_bu50_re0.5,5,0.48108783841235847
gru,random-buffer,r-random-buffer_sl8_st8_sp336_bu50_re0.5,5,0.4729806945032041
lstm,random-buffer,r-random-buffer_sl10_st10_sp336_bu50_re0.5,5,0.47987886514751554
lstm,random-buffer,r-random-buffer_sl12_st12_sp168_bu50_re0.5,10,0.42147152783976566
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,5,0.4407180172300316
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.43196852551994513
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu250_re0.5,5,0.439398690828802
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu50,5,0.4354822559202814
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.4397342943655933
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.3,5,0.43357210421491993
lstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.5,5,0.43455640939492257
lstm,random-buffer,r-random-buffer_sl12_st6_sp336_bu50_re0.5,5,0.46922127513706896
lstm,random-buffer,r-random-buffer_sl16_st16_sp336_bu50_re0.5,5,0.45713077275227454
lstm,random-buffer,r-random-buffer_sl24_st12_sp336_bu50_re0.5,5,0.401508597331516
lstm,random-buffer,r-random-buffer_sl24_st24_sp336_bu50_re0.5,5,0.36836689922959337
lstm,random-buffer,r-random-buffer_sl6_st6_sp336_bu50_re0.5,5,0.4672232777249161
lstm,random-buffer,r-random-buffer_sl8_st4_sp336_bu50_re0.5,5,0.47893414049703226
lstm,random-buffer,r-random-buffer_sl8_st8_sp336_bu50_re0.5,5,0.4742153737854843
tcn,random-buffer,r-random-buffer_sl10_st10_sp336_bu50_re0.5,5,0.4784266906943518
tcn,random-buffer,r-random-buffer_sl12_st12_sp168_bu50_re0.5,10,0.4095368037872393
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,5,0.41884084447883657
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.4153355486122663
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu250_re0.5,5,0.4186187662998916
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu50,5,0.41286377065181684
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.41971828277010836
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.3,5,0.4223520124684673
tcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.5,5,0.4185635877199121
tcn,random-buffer,r-random-buffer_sl12_st6_sp336_bu50_re0.5,5,0.46577667231614817
tcn,random-buffer,r-random-buffer_sl16_st16_sp336_bu50_re0.5,5,0.44160948701876557
tcn,random-buffer,r-random-buffer_sl24_st12_sp336_bu50_re0.5,5,0.3601410513624941
tcn,random-buffer,r-random-buffer_sl24_st24_sp336_bu50_re0.5,5,0.327793896293254
tcn,random-buffer,r-random-buffer_sl6_st6_sp336_bu50_re0.5,5,0.46023964826697794
tcn,random-buffer,r-random-buffer_sl8_st4_sp336_bu50_re0.5,5,0.4825207400496506
tcn,random-buffer,r-random-buffer_sl8_st8_sp336_bu50_re0.5,5,0.47442200745533164
vgru,random-buffer,r-random-buffer_sl10_st10_sp336_bu50_re0.5,5,0.17665929142503153
vgru,random-buffer,r-random-buffer_sl12_st12_sp168_bu50_re0.5,10,0.21284795877791957
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,5,0.18687339495427496
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.18787928983615193
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu250_re0.5,5,0.18698815949418945
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu50,5,0.18850883355017498
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.1878273463284111
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.3,5,0.1885971526098558
vgru,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.5,5,0.1875647793898468
vgru,random-buffer,r-random-buffer_sl12_st6_sp336_bu50_re0.5,5,0.1779250993273472
vgru,random-buffer,r-random-buffer_sl16_st16_sp336_bu50_re0.5,5,0.18048329764602844
vgru,random-buffer,r-random-buffer_sl24_st12_sp336_bu50_re0.5,5,0.17683614931158662
vgru,random-buffer,r-random-buffer_sl24_st24_sp336_bu50_re0.5,5,0.1885717902448353
vgru,random-buffer,r-random-buffer_sl6_st6_sp336_bu50_re0.5,5,0.17393534149659726
vgru,random-buffer,r-random-buffer_sl8_st4_sp336_bu50_re0.5,5,0.1775682290570423
vgru,random-buffer,r-random-buffer_sl8_st8_sp336_bu50_re0.5,5,0.17845562334828122
vgru-kl,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.28670367075727393
vgru-kl,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.28776065363389514
vlstm,random-buffer,r-random-buffer_sl10_st10_sp336_bu50_re0.5,5,0.17624002129709554
vlstm,random-buffer,r-random-buffer_sl12_st12_sp168_bu50_re0.5,10,0.2123214598235611
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,5,0.18479523530820052
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.18925800506010773
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu250_re0.5,5,0.18759841968595864
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu50,5,0.188243225444043
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.1866946496949026
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.3,5,0.18907198673037817
vlstm,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.5,5,0.18671558811028338
vlstm,random-buffer,r-random-buffer_sl12_st6_sp336_bu50_re0.5,5,0.17732251733601598
vlstm,random-buffer,r-random-buffer_sl16_st16_sp336_bu50_re0.5,5,0.18018577017022525
vlstm,random-buffer,r-random-buffer_sl24_st12_sp336_bu50_re0.5,5,0.1806286057638136
vlstm,random-buffer,r-random-buffer_sl24_st24_sp336_bu50_re0.5,5,0.18648945837821435
vlstm,random-buffer,r-random-buffer_sl6_st6_sp336_bu50_re0.5,5,0.17487722738151948
vlstm,random-buffer,r-random-buffer_sl8_st4_sp336_bu50_re0.5,5,0.17741496287586817
vlstm,random-buffer,r-random-buffer_sl8_st8_sp336_bu50_re0.5,5,0.1780444798211197
vlstm-kl,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.2914131158342497
vlstm-kl,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.2921526872353718
vtcn,random-buffer,r-random-buffer_sl10_st10_sp336_bu50_re0.5,5,0.17894938422761966
vtcn,random-buffer,r-random-buffer_sl12_st12_sp168_bu50_re0.5,10,0.21277568793720825
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu1000_re0.5,5,0.18404612224628408
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.18755392235498036
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu250_re0.5,5,0.184031792772699
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu50,5,0.18675937725305425
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.18667716350586502
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.3,5,0.18346378666510116
vtcn,random-buffer,r-random-buffer_sl12_st12_sp336_bu50_re0.5,5,0.18325671847165922
vtcn,random-buffer,r-random-buffer_sl12_st6_sp336_bu50_re0.5,5,0.17860403880844158
vtcn,random-buffer,r-random-buffer_sl16_st16_sp336_bu50_re0.5,5,0.18345541209905206
vtcn,random-buffer,r-random-buffer_sl24_st12_sp336_bu50_re0.5,5,0.17920078307975396
vtcn,random-buffer,r-random-buffer_sl24_st24_sp336_bu50_re0.5,5,0.18598898761836488
vtcn,random-buffer,r-random-buffer_sl6_st6_sp336_bu50_re0.5,5,0.17615410867974257
vtcn,random-buffer,r-random-buffer_sl8_st4_sp336_bu50_re0.5,5,0.1773892552561347
vtcn,random-buffer,r-random-buffer_sl8_st8_sp336_bu50_re0.5,5,0.17738526970321358
vtcn-kl,random-buffer,r-random-buffer_sl12_st12_sp336_bu100_re0.5,5,0.2872703759938372
vtcn-kl,random-buffer,r-random-buffer_sl12_st12_sp336_bu500_re0.5,5,0.2862074019690378
gru,reservoir,r-reservoir_sl10_st10_sp336_bu50_re0.5,5,0.47989078950769903
gru,reservoir,r-reservoir_sl12_st12_sp168_bu50_re0.5,10,0.38815896276636747
gru,reservoir,r-reservoir_sl12_st12_sp336_bu1000_re0.5,5,0.4366630069620953
gru,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.43703394634823134
gru,reservoir,r-reservoir_sl12_st12_sp336_bu250_re0.5,5,0.43928000625550145
gru,reservoir,r-reservoir_sl12_st12_sp336_bu50,5,0.43590604547651124
gru,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.4394489698519066
gru,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.3,5,0.43600884979966925
gru,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.5,5,0.43641392630565223
gru,reservoir,r-reservoir_sl12_st6_sp336_bu50_re0.5,5,0.471365723225173
gru,reservoir,r-reservoir_sl16_st16_sp336_bu50_re0.5,5,0.44361654218022145
gru,reservoir,r-reservoir_sl24_st12_sp336_bu50_re0.5,5,0.3881861700387172
gru,reservoir,r-reservoir_sl24_st24_sp336_bu50_re0.5,5,0.38675517083144595
gru,reservoir,r-reservoir_sl6_st6_sp336_bu50_re0.5,5,0.4651232184402003
gru,reservoir,r-reservoir_sl8_st4_sp336_bu50_re0.5,5,0.4795196203964331
gru,reservoir,r-reservoir_sl8_st8_sp336_bu50_re0.5,5,0.4741596344339404
lstm,reservoir,r-reservoir_sl10_st10_sp336_bu50_re0.5,5,0.47972174060844336
lstm,reservoir,r-reservoir_sl12_st12_sp168_bu50_re0.5,10,0.4309611447484636
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu1000_re0.5,5,0.4352185008526016
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.4387313078962619
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu250_re0.5,5,0.4381625335740883
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu50,5,0.4326703236669023
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.4336142626187339
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.3,5,0.4360428754476235
lstm,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.5,5,0.437641420431876
lstm,reservoir,r-reservoir_sl12_st6_sp336_bu50_re0.5,5,0.46976122555529287
lstm,reservoir,r-reservoir_sl16_st16_sp336_bu50_re0.5,5,0.4593878817815088
lstm,reservoir,r-reservoir_sl24_st12_sp336_bu50_re0.5,5,0.40565252535015006
lstm,reservoir,r-reservoir_sl24_st24_sp336_bu50_re0.5,5,0.36946190872579254
lstm,reservoir,r-reservoir_sl6_st6_sp336_bu50_re0.5,5,0.47233821030233925
lstm,reservoir,r-reservoir_sl8_st4_sp336_bu50_re0.5,5,0.47659131723449183
lstm,reservoir,r-reservoir_sl8_st8_sp336_bu50_re0.5,5,0.4735525715551181
tcn,reservoir,r-reservoir_sl10_st10_sp336_bu50_re0.5,5,0.4790024762805018
tcn,reservoir,r-reservoir_sl12_st12_sp168_bu50_re0.5,10,0.4141283562084936
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu1000_re0.5,5,0.417986755655413
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.4193081155028956
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu250_re0.5,5,0.4197833578952379
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu50,5,0.41353359803221656
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.4168647842322339
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.3,5,0.4259829812006449
tcn,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.5,5,0.4152587721186797
tcn,reservoir,r-reservoir_sl12_st6_sp336_bu50_re0.5,5,0.46318472470368044
tcn,reservoir,r-reservoir_sl16_st16_sp336_bu50_re0.5,5,0.43988225151741916
tcn,reservoir,r-reservoir_sl24_st12_sp336_bu50_re0.5,5,0.35460421329984626
tcn,reservoir,r-reservoir_sl24_st24_sp336_bu50_re0.5,5,0.33195281845995994
tcn,reservoir,r-reservoir_sl6_st6_sp336_bu50_re0.5,5,0.4642844330331295
tcn,reservoir,r-reservoir_sl8_st4_sp336_bu50_re0.5,5,0.48018346538109785
tcn,reservoir,r-reservoir_sl8_st8_sp336_bu50_re0.5,5,0.4750935046732562
vgru,reservoir,r-reservoir_sl10_st10_sp336_bu50_re0.5,5,0.18180891864838106
vgru,reservoir,r-reservoir_sl12_st12_sp168_bu50_re0.5,10,0.21470966936545807
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu1000_re0.5,5,0.18692927562057415
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.1874084404006446
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu250_re0.5,5,0.18657179361558324
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu50,5,0.1893170070350753
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.18745408544915634
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.3,5,0.18693797472194998
vgru,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.5,5,0.186972293866863
vgru,reservoir,r-reservoir_sl12_st6_sp336_bu50_re0.5,5,0.18019984688593182
vgru,reservoir,r-reservoir_sl16_st16_sp336_bu50_re0.5,5,0.1800072515566471
vgru,reservoir,r-reservoir_sl24_st12_sp336_bu50_re0.5,5,0.17988124484803966
vgru,reservoir,r-reservoir_sl24_st24_sp336_bu50_re0.5,5,0.18679236872847246
vgru,reservoir,r-reservoir_sl6_st6_sp336_bu50_re0.5,5,0.17887619362391166
vgru,reservoir,r-reservoir_sl8_st4_sp336_bu50_re0.5,5,0.1800126979003309
vgru,reservoir,r-reservoir_sl8_st8_sp336_bu50_re0.5,5,0.17843377371685698
vgru-kl,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.2840449629878342
vgru-kl,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.2810712061912418
vlstm,reservoir,r-reservoir_sl10_st10_sp336_bu50_re0.5,5,0.18310609036542239
vlstm,reservoir,r-reservoir_sl12_st12_sp168_bu50_re0.5,10,0.21491260336350662
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu1000_re0.5,5,0.18695748857364247
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.18671620338914724
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu250_re0.5,5,0.18698942879715114
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu50,5,0.18844022419166684
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.18671996307375185
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.3,5,0.18743066587402804
vlstm,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.5,5,0.1872826484282109
vlstm,reservoir,r-reservoir_sl12_st6_sp336_bu50_re0.5,5,0.17936613123397582
vlstm,reservoir,r-reservoir_sl16_st16_sp336_bu50_re0.5,5,0.18009947478387445
vlstm,reservoir,r-reservoir_sl24_st12_sp336_bu50_re0.5,5,0.18163309040100642
vlstm,reservoir,r-reservoir_sl24_st24_sp336_bu50_re0.5,5,0.18593820493124838
vlstm,reservoir,r-reservoir_sl6_st6_sp336_bu50_re0.5,5,0.17895609880664418
vlstm,reservoir,r-reservoir_sl8_st4_sp336_bu50_re0.5,5,0.17976918680468582
vlstm,reservoir,r-reservoir_sl8_st8_sp336_bu50_re0.5,5,0.17866876361525824
vlstm-kl,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.2838600993635968
vlstm-kl,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.2861778812951626
vtcn,reservoir,r-reservoir_sl10_st10_sp336_bu50_re0.5,5,0.18328006574297004
vtcn,reservoir,r-reservoir_sl12_st12_sp168_bu50_re0.5,10,0.2148931003914202
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu1000_re0.5,5,0.184569927864143
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.18423441823237408
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu250_re0.5,5,0.1853236909650329
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu50,5,0.18628449641116596
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.1850081600469024
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.3,5,0.18784489965412915
vtcn,reservoir,r-reservoir_sl12_st12_sp336_bu50_re0.5,5,0.18745871492340938
vtcn,reservoir,r-reservoir_sl12_st6_sp336_bu50_re0.5,5,0.18016291615348387
vtcn,reservoir,r-reservoir_sl16_st16_sp336_bu50_re0.5,5,0.18226617951608443
vtcn,reservoir,r-reservoir_sl24_st12_sp336_bu50_re0.5,5,0.1804332540668825
vtcn,reservoir,r-reservoir_sl24_st24_sp336_bu50_re0.5,5,0.18324325787090423
vtcn,reservoir,r-reservoir_sl6_st6_sp336_bu50_re0.5,5,0.17722187106269477
vtcn,reservoir,r-reservoir_sl8_st4_sp336_bu50_re0.5,5,0.17938230032852276
vtcn,reservoir,r-reservoir_sl8_st8_sp336_bu50_re0.5,5,0.17609102167696852
vtcn-kl,reservoir,r-reservoir_sl12_st12_sp336_bu100_re0.5,5,0.2812617979257701
vtcn-kl,reservoir,r-reservoir_sl12_st12_sp336_bu500_re0.5,5,0.2846267119529011
gru,strb,r-strb_sl10_st10_sp336_bu1000_no0.05_re0.9_re0.5,5,0.4807744522774693
gru,strb,r-strb_sl10_st10_sp336_bu1000_no0.2_re0.9_re0.5,5,0.48031285016927533
gru,strb,r-strb_sl10_st10_sp336_bu1000_no0.35_re0.9_re0.5,5,0.48031285016927533
gru,strb,r-strb_sl10_st10_sp336_bu250_no0.05_re0.9_re0.5,5,0.4813301636765942
gru,strb,r-strb_sl10_st10_sp336_bu250_no0.2_re0.9_re0.5,5,0.4808246560210796
gru,strb,r-strb_sl10_st10_sp336_bu250_no0.35_re0.9_re0.5,5,0.48053307379516097
gru,strb,r-strb_sl10_st10_sp336_bu50_no0.05_re0.9_re0.5,5,0.4797755781117222
gru,strb,r-strb_sl10_st10_sp336_bu50_no0.2_re0.9_re0.5,5,0.4799151019989676
gru,strb,r-strb_sl10_st10_sp336_bu50_no0.35_re0.9_re0.5,5,0.4802695767595043
gru,strb,r-strb_sl12_st12_sp168_bu50_no0.2_re0.9_re0.5,10,0.3981659502063218
gru,strb,r-strb_sl12_st12_sp336_bu1000_no0.05_re0.9_re0.5,5,0.4387910322787452
gru,strb,r-strb_sl12_st12_sp336_bu1000_no0.2_re0.9_re0.5,5,0.43905297403497134
gru,strb,r-strb_sl12_st12_sp336_bu1000_no0.35_re0.9_re0.5,5,0.43914205152596975
gru,strb,r-strb_sl12_st12_sp336_bu100_no0.05_re0.9_re0.5,5,0.4398849839911672
gru,strb,r-strb_sl12_st12_sp336_bu100_no0.2_re0.9_re0.5,5,0.4387969217523991
gru,strb,r-strb_sl12_st12_sp336_bu250_no0.05_re0.9_re0.5,5,0.44373674884088865
gru,strb,r-strb_sl12_st12_sp336_bu250_no0.2_re0.9_re0.5,5,0.4425269900662189
gru,strb,r-strb_sl12_st12_sp336_bu250_no0.35_re0.9_re0.5,5,0.44279416976853425
gru,strb,r-strb_sl12_st12_sp336_bu500_no0.05_re0.9_re0.5,5,0.43837830721615256
gru,strb,r-strb_sl12_st12_sp336_bu500_no0.2_re0.9_re0.5,5,0.4384239116733426
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.05_re0.9_re0.5,5,0.4416507135173405
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.1_re0.9_re0.5,5,0.44114071351646095
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.2_re0.5_re0.5,5,0.43953713165199626
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.2_re0.7_re0.5,5,0.43953713165199626
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.2_re0.9,5,0.4348790974077118
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.2_re0.9_re0.3,5,0.4363456426764135
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.2_re0.9_re0.5,5,0.439648654263087
gru,strb,r-strb_sl12_st12_sp336_bu50_no0.35_re0.9_re0.5,5,0.44011799835827325
gru,strb,r-strb_sl12_st6_sp336_bu50_no0.2_re0.9_re0.5,5,0.46994285706959427
gru,strb,r-strb_sl16_st16_sp336_bu1000_no0.05_re0.9_re0.5,5,0.4447747387877909
